user_id,sign_up_date,gender,marital_status,children_status,home_country,home_city,home_airport,destination,destination_airport,page_clicks,base_fare_usd,home_airport_lat,home_airport_lon,destination_airport_lat,destination_airport_lon,check_in_time,check_out_time,age,avg_session_length,num_sessions,total_flights_booked,total_hotels_booked,total_return_flights_booked,total_checked_bags,cancellations,total_flight_discounts,total_hotel_discounts,total_rooms_booked,Avg_checked_bags,Avg_flight_discount_amount,Avg_base_fare,Avg_hotel_discount_amount,Avg_page_clicks,cancellations_ratio,Avg_flights_booked,Avg_hotels_booked,length_of_stay,flight_distance_km,dollars_saved,ADS,scaled_ADS,discount_flight_proportion,scaled_distance,ADS_per_km,bargain_hunter_index,Clusters,Perks,free_checked_bags_index,free_checked_bags,free_hotel_meals_index,free_hotel_meals,no_cancellation_fee_index,no_cancellation_fee,one_night_free_hotel_index,one_night_free_hotel,Exclusive_Discount,min_rank,preferred_perk
509359,04/01/2023,F,Unmarried,Has no children,usa,oakland,OAK,new york,NZC,114,759.01,37.721,-122.221,40.64,-73.779,15/07/2023 17:18,25/07/2023 11:00,43,1.8,8,4,4,4,1,0,0,2,4,1,0,759.01,2,114,0,4,4,9,4135.14376,0,0,0,0,0.258849237,0,1.8,0,['Free checked bags'],4136.14376,58,17,208,114,1800,13,140,1983,58,Free Checked Bags
509411,04/01/2023,F,Married,Has no children,usa,salt lake city,SLC,toronto,YKZ,130,589.85,40.788,-111.978,43.862,-73.779,30/04/2023 12:59,02/05/2023 11:00,43,2,8,4,2,4,1,0,2,2,2,1,0.333333333,589.85,2,130,0,4,2,1,3130.802613,1179.7,1179.7,0.050840005,0,0.195769944,0.001771085,1182.366667,0,['Free checked bags'],3131.802613,475,5,2041,130,1411,5,1337,622,475,Free Checked Bags
509413,04/01/2023,F,Unmarried,Has no children,usa,boston,BOS,nashville,BNA,82,1054.8,42.364,-71.005,36.124,-86.678,24/02/2023 15:53,26/02/2023 11:00,48,1.3,8,2,1,1,1,0,1,0,1,1,0.166666667,1054.8,0,82,0,2,1,1,1514.311638,1054.8,1054.8,0.045457351,0,0.094243578,0.003289517,1056.1,1,['One night free hotel with flight'],1515.311638,1442,3,2151,82,2147,3,1633,624,624,Exclusive Discount
509414,04/01/2023,F,Unmarried,Has no children,usa,tampa,TPA,new york,LGA,202,642.01,27.975,-82.533,40.64,-73.779,02/03/2023 13:01,13/03/2023 11:00,24,3.1,8,1,1,1,1,0,2,3,1,1,0.333333333,642.01,3,202,0,1,1,10,1619.578789,1284.02,1284.02,0.055335749,0,0.100855054,0.003741864,1288.12,1,['One night free hotel with flight'],1620.578789,1386,12,330,202,55,11,207,471,55,No Cancellation Fee
509419,04/01/2023,F,Unmarried,Has no children,usa,philadelphia,PNE,san jose,SJO,143,809.95,40.082,-75.011,41.786,-86.294,17/04/2023 17:50,19/04/2023 11:00,42,2.2,8,4,4,4,4,0,1,0,4,4,0.166666667,809.95,0,143,0,4,4,1,965.8112876,809.95,809.95,0.034905368,0,0.059794114,0.003981196,812.15,0,['Free checked bags'],969.8112876,1517,9,1356,143,1063,5,1338,897,897,Exclusive Discount
509421,04/01/2023,F,Unmarried,Has children,usa,baltimore,BWI,toronto,YTZ,268,989.42,39.175,-76.668,43.862,-3.561,13/04/2023 15:25,16/04/2023 11:00,54,13.7,9,4,4,4,1,1,3,2,3,1,0.5,989.42,2,268,1,4,4,2,5906.729291,2968.26,2968.26,0.127919262,0,0.370116571,0.002357096,2982.96,2,['No cancellation fee'],5907.729291,56,9,320,269,321,6,280,77,56,Free Checked Bags
509435,04/01/2023,M,Unmarried,Has no children,usa,nashville,BNA,new york,UGN,216,384.86,36.124,-86.678,43.173,-73.779,24/06/2023 10:15,25/06/2023 11:00,44,3.3,8,4,4,4,3,0,1,0,6,3,0.166666667,384.86,0,216,0,4,4,1,1351.737053,384.86,384.86,0.016585814,0,0.084032815,0.00134607,388.16,0,['Free checked bags'],1354.737053,1226,11,887,216,78,5,1339,1484,78,No Cancellation Fee
509445,04/01/2023,F,Married,Has no children,usa,san francisco,SFO,new york,UGN,99,713.48,37.619,-122.375,41.786,-73.779,05/07/2023 15:43,12/07/2023 11:00,40,1.5,8,3,3,3,1,0,0,0,5,1,0,713.48,0,99,0,3,3,6,4127.754653,0,0,0,0,0.258385152,0,1.5,0,['Free checked bags'],4128.754653,63,14,426,99,2017,9,376,2056,63,Free Checked Bags
509453,04/01/2023,F,Unmarried,Has no children,usa,lubbock,LBB,vancouver,YVR,114,466.46,33.664,-101.823,49.195,-115.152,30/05/2023 11:00,04/06/2023 11:00,41,1.7,8,2,3,2,0,0,1,0,4,0,0.166666667,466.46,0,114,0,2,3,5,2046.827389,466.46,466.46,0.020102423,0,0.127689103,0.001073679,468.16,1,['One night free hotel with flight'],2046.827389,1108,12,331,114,1159,7,526,1324,331,Free Hotel Meals
509454,04/01/2023,F,Unmarried,Has children,usa,tampa,MCF,phoenix,PHX,105,559.49,27.849,-82.521,33.535,-112.383,20/02/2023 20:38,24/02/2023 11:00,40,1.6,8,1,2,1,1,0,0,1,3,1,0,559.49,1,105,0,1,2,3,2913.786922,0,0,0,0,0.182139918,0,1.6,1,['One night free hotel with flight'],2914.786922,621,8,828,105,1445,4,1201,2181,621,Free Checked Bags
509459,04/01/2023,F,Unmarried,Has no children,usa,new york,JFK,el paso,BIF,100,444.68,40.64,-73.779,31.849,-106.38,21/01/2023 11:00,26/01/2023 11:00,17,1.5,8,1,1,1,1,0,1,0,2,1,0.166666667,444.68,0,100,0,1,1,5,3062.20462,444.68,444.68,0.019163799,0,0.191461535,0.000682621,446.18,1,['One night free hotel with flight'],3063.20462,577,8,829,100,1626,6,673,1365,577,Free Checked Bags
509467,04/01/2023,M,Unmarried,Has no children,usa,seattle,SEA,toronto,YYZ,102,1921.92,47.449,-122.309,43.862,-79.37,11/04/2023 21:08,17/04/2023 11:00,28,1.6,8,2,2,2,3,0,1,0,4,3,0.166666667,1921.92,0,102,0,2,2,5,3318.188509,1921.92,1921.92,0.082826501,0,0.207539023,0.002721757,1923.52,1,['One night free hotel with flight'],3321.188509,478,11,411,102,1559,7,527,203,203,Exclusive Discount
509498,04/01/2023,F,Unmarried,Has no children,usa,milwaukee,MKE,toronto,YYZ,98,933.48,42.947,-87.896,43.862,-79.37,06/04/2023 18:52,10/04/2023 11:00,39,1.5,8,2,2,2,0,0,1,1,6,0,0.166666667,933.48,1,98,0,2,2,3,695.9266477,933.48,933.48,0.04022898,0,0.042843567,0.006403733,935.1466667,1,['One night free hotel with flight'],695.9266477,2002,11,412,98,1696,5,889,707,412,Free Hotel Meals
509515,04/01/2023,F,Unmarried,Has children,usa,memphis,MEM,winnipeg,YWG,102,297.45,35.042,-89.977,50.056,-97.032,27/07/2023 11:12,04/08/2023 11:00,29,1.4,9,1,2,1,1,0,0,1,2,1,0,297.45,1,102,0,1,2,7,1764.70938,0,0,0,0,0.109970219,0,1.4,1,['One night free hotel with flight'],1765.70938,1302,11,413,102,1560,8,411,2278,411,One Night Free Hotel
509516,04/01/2023,F,Unmarried,Has no children,usa,colorado springs,COS,phoenix,PHX,147,1073.94,38.806,-104.7,42.364,-71.005,28/06/2023 19:07,30/06/2023 11:00,46,2,9,2,3,2,2,0,1,2,4,2,0.166666667,1073.94,2,147,0,2,3,1,2853.820335,1073.94,1073.94,0.046282203,0,0.178373618,0.001769552,1076.273333,1,['One night free hotel with flight'],2855.820335,645,8,830,147,405,3,1634,615,405,No Cancellation Fee
509530,04/01/2023,F,Married,Has children,canada,edmonton,YXD,phoenix,LUF,136,927.61,53.573,-113.521,40.64,-73.779,21/04/2023 11:47,23/04/2023 11:00,46,2.1,8,5,5,5,3,0,0,0,7,3,0,927.61,0,136,0,5,5,1,3278.169154,0,0,0,0,0.205025542,0,2.1,0,['Free checked bags'],3281.169154,434,13,553,136,1256,6,976,1863,434,Free Checked Bags
509552,04/01/2023,F,Unmarried,Has no children,usa,los angeles,LAX,new york,JFK,117,697.33,33.942,-118.408,40.64,-73.779,09/02/2023 11:00,16/02/2023 11:00,18,1.8,8,1,2,1,1,0,1,2,2,1,0.166666667,697.33,2,117,0,1,2,7,3974.209843,697.33,697.33,0.030051929,0,0.248741518,0.000823956,699.4633333,1,['One night free hotel with flight'],3975.209843,149,11,414,117,1074,8,412,947,149,Free Checked Bags
509598,04/01/2023,F,Unmarried,Has no children,canada,winnipeg,YWG,new york,LAX,125,406.94,49.91,-97.234,42.409,-73.779,09/06/2023 11:36,10/06/2023 11:00,40,1.9,8,3,3,3,2,0,3,2,3,2,0.5,406.94,2,125,0,3,3,0,1978.750981,1220.82,1220.82,0.052612101,0,0.123413453,0.002907388,1223.72,0,['Free checked bags'],1980.750981,953,6,1977,125,1557,3,1952,598,598,Exclusive Discount
509603,04/01/2023,F,Unmarried,Has no children,usa,memphis,MEM,denver,DEN,128,145.43,35.042,-89.977,39.858,-104.667,10/02/2023 11:00,25/02/2023 11:00,18,2,8,1,2,0,1,0,0,1,4,1,0,145.43,1,128,0,1,2,15,1400.80121,0,0,0,0,0.08711437,0,2,1,['One night free hotel with flight'],1401.80121,1500,21,42,128,751,16,57,2018,42,Free Hotel Meals
509626,04/01/2023,F,Unmarried,Has children,usa,brownsville,BRO,los angeles,YED,143,827.45,25.907,-97.426,53.667,-97.362,05/06/2024 15:45,12/06/2024 11:00,52,2.2,8,3,3,3,3,0,0,2,3,3,0,827.45,2,143,0,3,3,6,3086.775711,0,0,0,0,0.193004763,0,2.2,0,['Free checked bags'],3089.775711,488,12,691,143,1064,9,377,1824,377,One Night Free Hotel
509635,04/01/2023,M,Married,Has no children,usa,austin,AUS,toronto,YZD,123,464.92,30.194,-97.67,43.862,-71.005,29/07/2023 12:03,31/07/2023 11:00,37,1.9,8,3,3,2,0,0,0,0,3,0,0,464.92,0,123,0,3,3,1,2793.491332,0,0,0,0,0.174584556,0,1.9,1,['One night free hotel with flight'],2793.491332,678,7,1052,123,904,4,1202,2056,678,Free Checked Bags
509645,04/01/2023,M,Married,Has no children,usa,riverside,RAL,seattle,SJO,275,659.22,33.952,-117.445,47.53,-73.779,19/06/2023 17:06,24/06/2023 11:00,54,11.3,8,5,5,5,1,1,3,2,5,1,0.5,659.22,2,275,1,5,5,4,3914.351648,1977.66,1977.66,0.085228655,0,0.244982026,0.002372637,1989.96,2,['No cancellation fee'],3915.351648,104,14,144,276,299,9,142,149,104,Free Checked Bags
509681,04/01/2023,F,Unmarried,Has children,usa,milwaukee,MKE,new york,LSV,126,465.19,42.947,-87.896,40.64,-73.779,08/06/2023 11:39,14/06/2023 11:00,43,2,8,3,4,3,1,0,2,0,5,1,0.333333333,465.19,0,126,0,3,4,5,1196.555079,930.38,930.38,0.040095384,0,0.074286356,0.003680994,932.38,0,['Free checked bags'],1197.555079,1334,14,427,126,1525,8,507,813,427,Free Hotel Meals
509712,04/01/2023,F,Unmarried,Has no children,usa,philadelphia,PHL,san francisco,SFO,99,715.06,39.872,-75.241,37.619,-96.852,29/05/2023 19:36,02/06/2023 11:00,34,1.5,8,2,3,2,2,0,2,0,3,2,0.333333333,715.06,0,99,0,2,3,3,1886.176212,1430.12,1430.12,0.061632032,0,0.117599142,0.003574227,1431.62,1,['One night free hotel with flight'],1888.176212,1226,9,662,99,1661,5,890,370,370,Exclusive Discount
509713,04/01/2023,F,Married,Has children,usa,dallas,DAL,phoenix,YOW,121,408.95,32.847,-96.852,45.323,-75.241,04/04/2023 16:48,05/04/2023 11:00,35,1.9,8,3,3,2,2,0,1,1,4,2,0.166666667,408.95,1,121,0,3,3,0,2312.167407,408.95,408.95,0.017623989,0,0.144354218,0.000832635,411.0166667,0,['Free checked bags'],2314.167407,793,7,1818,121,1651,3,1953,1457,793,Free Checked Bags
509717,04/01/2023,F,Unmarried,Has no children,usa,new york,JFK,winnipeg,YAV,97,775.16,40.64,-73.779,50.056,-87.752,04/06/2023 19:28,09/06/2023 11:00,44,1.5,8,4,4,4,0,0,1,2,4,0,0.166666667,775.16,2,97,0,4,4,4,1508.198147,775.16,775.16,0.033406068,0,0.09385961,0.002427317,776.9933333,0,['Free checked bags'],1508.198147,1149,12,692,97,2032,8,508,931,508,One Night Free Hotel
509749,04/01/2023,M,Unmarried,Has no children,usa,new york,JFK,nashville,ORD,175,671.21,40.64,-73.779,41.786,-76.668,18/07/2023 12:51,22/07/2023 11:00,42,2.7,8,6,7,6,4,0,2,1,7,4,0.333333333,671.21,1,175,0,6,7,3,273.1770418,1342.42,1342.42,0.057852539,0,0.016292085,0.024217293,1345.453333,0,['Free checked bags'],277.1770418,2009,17,209,175,403,9,378,523,209,Free Hotel Meals
509763,04/01/2023,F,Married,Has no children,usa,los angeles,LAX,toronto,YMX,163,802.37,33.942,-118.408,45.517,-73.417,27/04/2023 19:49,30/04/2023 11:00,50,2.5,8,6,5,5,3,0,1,2,5,3,0.166666667,802.37,2,163,0,6,5,2,3998.12267,802.37,802.37,0.034578702,0,0.250243403,0.00094238,805.2033333,0,['Free checked bags'],4001.12267,120,12,693,163,604,8,509,901,120,Free Checked Bags
509765,04/01/2023,F,Unmarried,Has no children,usa,los angeles,LAX,washington,YOW,177,742.72,33.942,-118.408,45.323,-73.779,16/06/2023 17:58,17/06/2023 11:00,30,2.4,9,4,4,4,1,0,1,1,4,1,0.166666667,742.72,1,177,0,4,4,0,3968.893743,742.72,742.72,0.032008043,0,0.248407632,0.000878768,745.2866667,0,['Free checked bags'],3969.893743,170,8,1593,177,378,4,1710,977,170,Free Checked Bags
509781,04/01/2023,F,Married,Has no children,usa,norfolk,NGU,orlando,MCO,99,354.88,36.938,-76.289,28.429,-81.316,22/01/2023 11:00,31/01/2023 11:00,63,1.4,9,1,1,1,2,0,1,0,1,2,0.166666667,354.88,0,99,0,1,1,9,1056.22271,354.88,354.88,0.015293804,0,0.065472552,0.001593075,356.28,1,['One night free hotel with flight'],1058.22271,1760,11,415,99,1662,10,255,1511,255,One Night Free Hotel
509822,04/01/2023,M,Unmarried,Has no children,usa,charlotte,CLT,nashville,UGN,142,682.01,35.214,-80.943,41.786,-86.678,16/03/2023 10:10,17/03/2023 11:00,39,2.2,8,3,3,3,1,0,2,1,3,1,0.333333333,682.01,1,142,0,3,3,1,884.437048,1364.02,1364.02,0.058783406,0,0.054683272,0.007331285,1366.553333,0,['Free checked bags'],885.437048,1560,7,1819,142,1088,4,1711,501,501,Exclusive Discount
509826,04/01/2023,F,Married,Has children,usa,miami,TNT,nashville,BNA,81,215.25,25.862,-80.897,36.124,-86.678,23/07/2023 16:34,28/07/2023 11:00,64,1.1,9,1,1,1,0,0,3,2,1,0,0.5,215.25,2,81,0,1,1,4,1266.473592,645.75,645.75,0.027829053,0,0.078677703,0.002412274,647.85,1,['One night free hotel with flight'],1266.473592,1588,6,1311,81,2170,5,891,1036,891,One Night Free Hotel
509841,04/01/2023,F,Married,Has children,usa,knoxville,TYS,san jose,SJO,126,3945.38,35.812,-83.993,39.872,55.364,25/05/2023 16:12,27/05/2023 11:00,47,1.9,8,3,2,3,1,0,2,1,3,1,0.333333333,3945.38,1,126,0,3,2,1,10627.40472,7890.76,7890.76,0.340057878,0,0.666606332,0.003479071,7892.993333,3,['Free hotel meals'],10628.40472,56,6,102,126,98,4,112,83,56,Free Checked Bags
509903,04/01/2023,F,Unmarried,Has no children,usa,long beach,LGB,toronto,YZD,155,794.38,33.818,-118.151,43.862,-73.779,12/06/2023 13:02,16/06/2023 11:00,41,2.4,8,5,5,5,4,0,1,0,5,4,0.166666667,794.38,0,155,0,5,5,3,3950.425085,794.38,794.38,0.034234367,0,0.247247678,0.0009443,796.78,0,['Free checked bags'],3954.425085,199,13,554,155,785,8,510,908,199,Free Checked Bags
509919,04/01/2023,M,Married,Has no children,usa,tampa,TPA,winnipeg,YWG,91,776.8,27.975,-82.533,50.056,-97.032,13/07/2023 12:25,19/07/2023 11:00,47,1.4,8,2,3,2,0,0,2,1,3,0,0.333333333,776.8,1,91,0,2,3,5,2745.191251,1553.6,1553.6,0.06695349,0,0.17155099,0.002661704,1555.333333,1,['One night free hotel with flight'],2745.191251,698,11,416,91,1921,7,528,297,297,Exclusive Discount
509933,04/01/2023,M,Married,Has children,usa,louisville,LOU,las vegas,LAS,78,415.35,38.228,-85.664,36.08,-80.943,13/06/2023 10:40,14/06/2023 11:00,45,1.2,8,2,3,2,1,0,1,1,3,1,0.166666667,415.35,1,78,0,2,3,1,481.6735016,415.35,415.35,0.017899802,0,0.029387047,0.004154054,416.7166667,1,['One night free hotel with flight'],482.6735016,2226,7,1053,78,2212,3,1635,1412,1053,Free Hotel Meals
509990,04/01/2023,M,Unmarried,Has no children,usa,minneapolis,MSP,jacksonville,JAX,68,356.87,44.88,-93.217,30.494,-81.688,31/03/2023 13:21,02/04/2023 11:00,41,1,8,1,1,1,0,0,1,2,1,0,0.166666667,356.87,2,68,0,1,1,1,1889.878846,356.87,356.87,0.015379565,0,0.117831692,0.000890147,358.2033333,1,['One night free hotel with flight'],1889.878846,1225,3,2152,68,2339,2,2044,1507,1225,Free Checked Bags
510003,04/01/2023,F,Married,Has children,usa,tulsa,TUL,philadelphia,PNE,80,650.5,36.198,-95.888,39.872,-75.241,12/01/2023 15:18,17/01/2023 11:00,46,1.2,8,1,1,1,1,0,2,2,2,1,0.333333333,650.5,2,80,0,1,1,4,1849.34808,1301,1301,0.056067514,0,0.115286091,0.003316761,1302.866667,1,['One night free hotel with flight'],1850.34808,1253,7,1054,80,2180,5,892,455,455,Exclusive Discount
510022,04/01/2023,F,Married,Has children,usa,austin,AUS,portland,PDX,120,512.5,30.194,-97.67,45.589,-89.977,09/05/2023 11:00,10/05/2023 11:00,53,1.8,8,3,3,3,2,0,2,0,3,2,0.333333333,512.5,0,120,0,3,3,1,1837.969169,1025,1025,0.044173099,0,0.11457142,0.002629429,1026.8,0,['Free checked bags'],1839.969169,998,7,1820,120,1675,4,1712,742,742,Exclusive Discount
510044,04/01/2023,M,Unmarried,Has no children,usa,santa ana,SNA,new york,LGA,137,680.98,33.676,-117.868,40.64,-73.779,02/07/2023 14:55,08/07/2023 11:00,47,2.1,8,3,3,3,1,0,2,1,4,1,0.333333333,680.98,1,137,0,3,3,5,3940.891821,1361.96,1361.96,0.058694629,0,0.246648925,0.001622927,1364.393333,0,['Free checked bags'],3941.891821,209,12,694,137,1227,8,511,503,209,Free Checked Bags
510048,04/01/2023,F,Unmarried,Has children,usa,dallas,DAL,new york,MDW,104,411.88,32.847,-96.852,41.786,-73.779,06/03/2023 11:46,09/03/2023 11:00,32,1.6,8,2,2,2,3,0,3,1,2,3,0.5,411.88,1,104,0,2,2,2,2259.915977,1235.64,1235.64,0.053250779,0,0.141072481,0.002574326,1237.74,1,['One night free hotel with flight'],2262.915977,958,6,1312,104,1488,4,1203,505,505,Exclusive Discount
510061,04/01/2023,F,Married,Has children,usa,new york,LGA,los angeles,YYC,185,667.96,40.777,-73.872,51.114,-76.668,26/06/2023 16:04,01/07/2023 11:00,48,2.9,8,5,4,5,2,0,3,0,4,2,0.5,667.96,0,185,0,5,4,4,1169.344599,2003.88,2003.88,0.086358625,0,0.072577358,0.008114923,2006.78,0,['Free checked bags'],1171.344599,1367,12,695,185,276,9,379,244,244,Exclusive Discount
510067,04/01/2023,F,Married,Has children,usa,new york,LGA,san francisco,YQB,118,771.29,40.777,-73.872,46.788,-71.398,12/05/2023 11:00,21/05/2023 11:00,48,1.6,9,3,4,2,0,0,1,1,4,0,0.166666667,771.29,1,118,0,3,4,9,697.1775232,771.29,771.29,0.033239288,0,0.04292213,0.005281415,773.0566667,0,['Free checked bags'],697.1775232,1709,17,210,118,1716,12,177,936,177,One Night Free Hotel
510070,04/01/2023,F,Married,Has children,usa,boston,BOS,winnipeg,YWG,195,378.1,42.364,-71.005,50.056,-75.407,20/05/2024 19:27,02/06/2024 11:00,57,3,8,2,4,2,4,0,2,1,7,4,0.333333333,378.1,1,195,0,2,4,12,919.5267627,756.2,756.2,0.032588973,0,0.056887139,0.003906937,759.5333333,0,['Free checked bags'],923.5267627,1544,23,48,195,200,14,109,957,48,Free Hotel Meals
510078,04/01/2023,F,Married,Has no children,usa,grand rapids,GRR,washington,DCA,416,152.43,42.881,-85.523,38.852,-77.037,15/07/2023 18:03,17/07/2023 11:00,37,14.7,10,4,4,4,2,1,1,2,4,2,0.166666667,152.43,2,416,1,4,4,1,841.920835,152.43,152.43,0.006569079,0,0.052012971,0.000861336,167.4633333,2,['No cancellation fee'],843.920835,353,9,321,417,66,5,339,439,66,No Cancellation Fee
510079,04/01/2023,F,Unmarried,Has no children,usa,new york,LGA,denver,DEN,96,406.43,40.777,-73.872,39.858,-104.667,08/05/2023 13:14,09/05/2023 11:00,30,1.3,9,1,1,1,0,0,0,0,1,0,0,406.43,0,96,0,1,1,0,2599.449871,0,0,0,0,0.162397464,0,1.3,1,['One night free hotel with flight'],2599.449871,757,2,2311,96,1766,1,2293,2322,757,Free Checked Bags
510081,04/01/2023,F,Unmarried,Has no children,usa,oakland,OAK,washington,IAD,203,690.01,37.721,-122.221,38.852,-77.037,18/06/2023 11:00,27/06/2023 11:00,45,3.2,8,1,3,1,0,0,1,1,3,0,0.166666667,690.01,1,203,0,1,3,9,3904.819732,690.01,690.01,0.029736469,0,0.244383359,0.000829846,693.3766667,1,['One night free hotel with flight'],3904.819732,238,15,184,203,52,10,256,962,52,No Cancellation Fee
510090,04/01/2023,F,Married,Has no children,usa,anchorage,ANC,baltimore,BWI,104,446.33,61.174,-149.996,39.175,-76.668,02/05/2023 16:45,04/05/2023 11:00,50,1.6,8,1,1,0,1,0,1,0,1,1,0.166666667,446.33,0,104,0,1,1,1,5409.694971,446.33,446.33,0.019234907,0,0.338899515,0.000387078,447.93,1,['One night free hotel with flight'],5410.694971,57,3,2153,104,1489,2,2045,1360,57,Free Checked Bags
510093,04/01/2023,M,Married,Has no children,usa,norfolk,NGU,winnipeg,YAV,162,724.7,36.938,-76.289,50.056,-89.977,30/07/2023 11:45,30/07/2023 11:00,53,2.5,8,4,3,4,2,0,1,1,3,2,0.166666667,724.7,1,162,0,4,3,-1,1823.236369,724.7,724.7,0.031231459,0,0.113646102,0.001874207,727.3666667,0,['Free checked bags'],1825.236369,1007,5,2042,162,632,3,1954,1006,632,No Cancellation Fee
510094,04/01/2023,F,Unmarried,Has no children,usa,long beach,LGB,los angeles,LAX,75,5.35,33.818,-118.151,33.942,-118.408,14/01/2023 10:02,23/01/2023 11:00,46,1.2,8,1,1,1,2,0,2,0,1,2,0.333333333,5.35,0,75,0,1,1,9,27.44055163,10.7,10.7,0.000461124,0,0.000858202,0.003664446,11.9,1,['One night free hotel with flight'],29.44055163,2396,11,417,75,2266,10,257,1890,257,One Night Free Hotel
510104,04/01/2023,F,Unmarried,Has children,canada,montreal,YHU,philadelphia,PHL,121,643.65,45.517,-73.417,39.872,-75.241,07/07/2023 10:48,09/07/2023 11:00,37,1.9,8,3,2,3,1,0,0,0,2,1,0,643.65,0,121,0,3,2,2,645.103116,0,0,0,0,0.039651512,0,1.9,1,['One night free hotel with flight'],646.103116,2043,6,1313,121,951,5,893,2057,893,One Night Free Hotel
510108,04/01/2023,F,Married,Has no children,usa,colorado springs,COS,toronto,YKZ,271,361.86,38.806,-104.7,43.862,-79.37,02/02/2023 12:43,10/02/2023 11:00,52,4.7,9,4,3,4,4,1,1,1,3,4,0.166666667,361.86,1,271,1,4,3,7,2178.789038,361.86,361.86,0.015594612,0,0.135977171,0.000782147,366.7266667,2,['No cancellation fee'],2182.789038,209,13,171,272,312,11,90,421,90,One Night Free Hotel
510112,04/01/2023,F,Married,Has no children,usa,new orleans,MSY,montreal,YMX,121,398.55,29.993,-90.258,45.517,-73.417,16/01/2023 18:49,06/02/2023 11:00,46,1.9,8,1,1,1,1,0,2,0,1,1,0.333333333,398.55,0,121,0,1,1,20,2264.544604,797.1,797.1,0.034351588,0,0.14136319,0.001657259,799,1,['One night free hotel with flight'],2265.544604,950,22,37,121,952,21,21,795,21,One Night Free Hotel
510114,04/01/2023,M,Unmarried,Has no children,usa,omaha,OMA,toronto,YZD,175,410.81,41.302,-95.894,51.114,-73.779,19/05/2023 14:43,25/05/2023 11:00,41,2.7,8,6,5,6,2,0,1,0,5,2,0.166666667,410.81,0,175,0,6,5,5,2009.338582,410.81,410.81,0.017704147,0,0.125334557,0.00096335,413.51,0,['Free checked bags'],2011.338582,945,15,328,175,404,11,226,1451,226,One Night Free Hotel
510134,04/01/2023,F,Unmarried,Has no children,usa,newark,EWR,new york,LGA,169,337.76,40.692,-74.169,40.64,-73.779,05/07/2023 11:00,18/07/2023 11:00,48,2.6,8,5,6,5,4,0,1,2,8,4,0.166666667,337.76,2,169,0,5,6,13,33.39834261,337.76,337.76,0.014556006,0,0.00123239,0.080551516,340.6933333,0,['Free checked bags'],37.39834261,2072,27,27,169,487,18,40,1518,27,Free Hotel Meals
510155,04/01/2023,M,Married,Has children,usa,dallas,DAL,phoenix,PHX,103,705.51,32.847,-96.852,33.942,-112.383,24/05/2023 17:48,29/05/2023 11:00,45,1.6,8,2,3,2,0,0,0,1,5,0,0,705.51,1,103,0,2,3,4,1445.589546,0,0,0,0,0.089927375,0,1.6,1,['One night free hotel with flight'],1445.589546,1476,12,332,103,1522,6,674,2182,332,Free Hotel Meals
510156,04/01/2023,M,Unmarried,Has no children,usa,seattle,SEA,san antonio,SKF,158,1345.82,47.449,-122.309,40.64,-73.779,01/06/2023 13:51,06/06/2023 11:00,42,2.4,8,4,5,4,2,0,0,0,6,2,0,1345.82,0,158,0,4,5,4,3886.620292,0,0,0,0,0.243240313,0,2.4,0,['Free checked bags'],3888.620292,237,15,329,158,727,8,512,1755,237,Free Checked Bags
510163,04/01/2023,F,Married,Has children,usa,las vegas,LSV,toronto,YYZ,143,658.53,36.236,-115.034,43.862,-73.779,19/04/2023 12:54,05/05/2023 11:00,52,2.2,8,3,4,3,3,0,1,0,4,3,0.166666667,658.53,0,143,0,3,4,15,3573.190258,658.53,658.53,0.028379816,0,0.223554826,0.000865776,660.73,0,['Free checked bags'],3576.190258,331,23,49,143,1065,18,41,1115,41,One Night Free Hotel
510164,04/01/2023,F,Married,Has children,canada,montreal,YMX,toronto,YZD,121,712.07,45.68,-74.039,43.862,-79.37,01/07/2023 09:35,10/07/2023 11:00,34,1.9,8,2,2,2,1,0,4,2,2,1,0.666666667,712.07,2,121,0,2,2,9,466.7355112,2848.28,2848.28,0.122748639,0,0.028448842,0.029426047,2851.513333,1,['One night free hotel with flight'],467.7355112,2239,13,261,121,953,11,208,78,78,Exclusive Discount
510170,04/01/2023,F,Unmarried,Has no children,canada,ottawa,YOW,new york,YYC,130,549.99,45.323,-75.669,51.114,-73.779,23/02/2023 15:35,27/02/2023 11:00,27,2,8,3,3,3,2,0,1,1,4,2,0.166666667,549.99,1,130,0,3,3,3,658.9177983,549.99,549.99,0.023702208,0,0.040519166,0.003989405,552.1566667,0,['Free checked bags'],660.9177983,1733,10,1110,130,1412,6,977,1265,977,One Night Free Hotel
